Project,File,CommitHash,Diff,Decision,CommitMessage,Detection,Explanation
netty,17549.json,20894bc99e28191cc3926ae95a23f5c7d3969a33,"@@ -1,4 +1,3 @@
     public ByteBuffer internalNioBuffer(int index, int length) {
-        // Do not mess with the internal buffer's byte order.
-        return buf.nioBuffer(index, length).order(order);
+        return buf.internalNioBuffer(index, length).duplicate().order(order);
     }",Buggy,"Fix a bug in internalNioBuffer() implementations of derived buffers

- A user can create multiple duplicates of a buffer and access their internal NIO buffers. (e.g. write multiple duplicates to multiple channels assigned to different event loop.)  Because the derived buffers' internalNioBuffer() simply delegates the call to the original buffer, all derived buffers and the original buffer's internalNioBuffer() will return the same buffer, which will lead to a race condition.
- Fixes #1739
",Buggy,"The commit message describes a race condition that occurs when multiple duplicate buffers access the same internal NIO buffer. The `internalNioBuffer()` method in derived buffers was delegating the call to the original buffer, causing all derived buffers and the original buffer to return the same buffer. This could lead to race conditions when multiple threads or event loops access these buffers concurrently.

The code diff modifies the `internalNioBuffer()` method to return a duplicate of the internal NIO buffer before setting the byte order. This ensures that each derived buffer gets its own independent NIO buffer, preventing the race condition described in the commit message.

The changes directly address the bug described in the commit message by ensuring that each derived buffer has its own independent NIO buffer. This eliminates the race condition and fixes the bug.

**Buggy**
"
netty,2272.json,cd3254df88b60476dc04b39915d3d70c200eb6f4,"@@ -1,6 +1,7 @@
         private static void reachabilityFence0(Object ref) {
             if (ref != null) {
-                // Empty synchronized is ok: https://stackoverflow.com/a/31933260/1151521
-                synchronized (ref) { }
+                synchronized (ref) {
+                    // Empty synchronized is ok: https://stackoverflow.com/a/31933260/1151521
+                }
             }
         }",Buggy,"Update to new checkstyle plugin (#8777) (#8780)

Motivation:

We need to update to a new checkstyle plugin to allow the usage of lambdas.

Modifications:

- Update to new plugin version.
- Fix checkstyle problems.

Result:

Be able to use checkstyle plugin which supports new Java syntax.",NotBuggy,"Okay, let's analyze the provided commit message and Git diff to determine if the changes indicate a bug fix.

**Commit Message Analysis:**

*   **Purpose:** The primary goal is to update the Checkstyle plugin to a newer version that supports lambda expressions.
*   **Modifications:** The commit involves updating the plugin version and fixing Checkstyle-reported issues.
*   **Result:** The desired outcome is to enable the use of the Checkstyle plugin with modern Java syntax.

**Git Diff Analysis:**

*   The diff shows a change within the `reachabilityFence0` method. Specifically, the comment has been moved inside the synchronized block.
*   The code itself doesn't seem to have any functional changes. The `synchronized` block remains empty, and the `ref != null` check is still present.

**Reasoning:**

The commit message indicates a maintenance task: updating the Checkstyle plugin. The diff shows a change related to code style or formatting, likely to satisfy the new Checkstyle rules. The comment was probably flagged by the updated Checkstyle plugin because of its location outside the synchronized block. Moving the comment inside the block resolves the Checkstyle issue without altering the code's functionality. This doesn't seem to be related to fixing a bug in the original code.

**Conclusion:**

NotBuggy
"
netty,1691.json,32746c53c1089550f79bd2d6eeba4d65dab1f2d3,"@@ -1,24 +1,24 @@
-    static byte padWithZeros(byte b, int lowOrderBitsToPreserve) {
+    private static byte padWithZeros(byte b, int lowOrderBitsToPreserve) {
         switch (lowOrderBitsToPreserve) {
         case 0:
             return 0;
         case 1:
-            return (byte) (0x01 & b);
+            return (byte) (0x80 & b);
         case 2:
-            return (byte) (0x03 & b);
+            return (byte) (0xC0 & b);
         case 3:
-            return (byte) (0x07 & b);
+            return (byte) (0xE0 & b);
         case 4:
-            return (byte) (0x0F & b);
+            return (byte) (0xF0 & b);
         case 5:
-            return (byte) (0x1F & b);
+            return (byte) (0xF8 & b);
         case 6:
-            return (byte) (0x3F & b);
+            return (byte) (0xFC & b);
         case 7:
-            return (byte) (0x7F & b);
+            return (byte) (0xFE & b);
         case 8:
             return b;
         default:
             throw new IllegalArgumentException(""lowOrderBitsToPreserve: "" + lowOrderBitsToPreserve);
         }
     }",Buggy,"EDNS Client Subnet is not encoded correctly when source prefix length is not a multiple of 8.

Motivation:
When the ECS source prefix length is not a mutiple of 8, the last byte the address inside the
ECS OPT record is not padded properly.

Modifications:
DefaultDnsRecordEncoder.padWithZeros(...) was modified to add padding from the least
significant bits.

Result:
ECS encoding bug fixed.
",Buggy,"The commit message indicates a bug fix related to the encoding of the EDNS Client Subnet (ECS) option in DNS queries. Specifically, the issue arises when the source prefix length is not a multiple of 8, leading to incorrect padding of the last byte of the address in the ECS OPT record.

The code modification involves the `padWithZeros` method in `DefaultDnsRecordEncoder`. The original implementation used bitwise AND operations with masks like `0x01`, `0x03`, `0x07`, etc., which preserve the least significant bits. The corrected implementation uses masks like `0x80`, `0xC0`, `0xE0`, etc., which preserve the most significant bits. This change aligns with the commit message's description of the bug and its fix. The original code was masking out the most significant bits instead of padding the least significant bits with zeros.

Therefore, the changes indicate a bug fix.

**Buggy**"
netty,13070.json,a29532df43c9db08db5dbc83f30bb7bd2e55a596,"@@ -1,12 +1,12 @@
     private static Method updateByteBuffer(Checksum checksum) {
         if (PlatformDependent.javaVersion() >= 8) {
             try {
                 Method method = checksum.getClass().getDeclaredMethod(""update"", ByteBuffer.class);
-                method.invoke(method, ByteBuffer.allocate(1));
+                method.invoke(checksum, ByteBuffer.allocate(1));
                 return method;
             } catch (Throwable ignore) {
                 return null;
             }
         }
         return null;
     }",Buggy,"Fix ByteBufChecksum optimisation for CRC32 and Adler32 (#9242)

Motivation:

Because of a simple bug in ByteBufChecksum#updateByteBuffer(Checksum),
ReflectiveByteBufChecksum is never used for CRC32 and Adler32, resulting
in direct ByteBuffers being checksummed byte by byte, which is
undesriable.

Modification:

Fix ByteBufChecksum#updateByteBuffer(Checksum) method to pass the
correct argument to Method#invoke(Checksum, ByteBuffer).

Result:

ReflectiveByteBufChecksum will now be used for Adler32 and CRC32 on
Java8+ and direct ByteBuffers will no longer be checksummed on slow
byte-by-byte basis.",Buggy,"The commit message indicates a bug fix related to the `ByteBufChecksum` class. Specifically, it mentions that `ReflectiveByteBufChecksum` was not being used for `CRC32` and `Adler32` due to a bug in `ByteBufChecksum#updateByteBuffer(Checksum)`. This resulted in inefficient byte-by-byte checksumming for direct ByteBuffers.

The provided diff shows a change in the `updateByteBuffer` method. The original code had `method.invoke(method, ByteBuffer.allocate(1));`, which is incorrect because it's trying to invoke the method on itself instead of the checksum object. The corrected code is `method.invoke(checksum, ByteBuffer.allocate(1));`, which correctly invokes the `update` method on the `checksum` object with a ByteBuffer.

This change directly addresses the bug described in the commit message. By correcting the invocation of the `update` method, the `ReflectiveByteBufChecksum` can now be used for `CRC32` and `Adler32`, resolving the performance issue with direct ByteBuffers. The commit message clearly states the bug and the fix, and the diff confirms that the code change aligns with the described fix.

**Buggy**"
netty,239.json,1cc104e1c02f5ee54979d8dfcba5aa4fb20d3503,"@@ -1,3 +1,3 @@
-    public static SctpServerChannel open() {
+    public static SctpServerChannel open() throws IOException {
         return null;
     }",Buggy,"Fix a compilation error
",Buggy,"The commit message indicates a fix for a compilation error. The code change adds `throws IOException` to the method signature of `open()`. This suggests that the original code was missing a declaration for a checked exception that the method might throw, leading to a compilation error. The addition of `throws IOException` resolves this issue.

**Buggy**
"
netty,1341.json,a4c96483d1e83981a1e0860d3a6f71fbe21d500c,"@@ -1,18 +1,20 @@
     private static boolean anyInterfaceSupportsIpV6() {
         try {
             Enumeration<NetworkInterface> interfaces = NetworkInterface.getNetworkInterfaces();
             while (interfaces.hasMoreElements()) {
                 NetworkInterface iface = interfaces.nextElement();
                 Enumeration<InetAddress> addresses = iface.getInetAddresses();
                 while (addresses.hasMoreElements()) {
-                    if (addresses.nextElement() instanceof Inet6Address) {
+                    InetAddress inetAddress = addresses.nextElement();
+                    if (inetAddress instanceof Inet6Address && !inetAddress.isAnyLocalAddress() &&
+                        !inetAddress.isLoopbackAddress() && !inetAddress.isLinkLocalAddress()) {
                         return true;
                     }
                 }
             }
         } catch (SocketException e) {
             logger.debug(""Unable to detect if any interface supports IPv6, assuming IPv4-only"", e);
             // ignore
         }
         return false;
     }",Buggy,"Fix a bug where making IPv6 DnsQuestion when it's not supported (#10170)

Motivation:
Related https://github.com/line/armeria/issues/2463
Here is an example that an NIC has only link local address for IPv6.
```
$ ipaddr
1: lo: <LOOPBACK,UP,LOWER_UP> mtu 65536 qdisc noqueue qlen 1000
    link/loopback 00:00:00:00:00:00 brd 00:00:00:00:00:00
    inet 127.0.0.1/8 scope host lo
       valid_lft forever preferred_lft forever
    inet6 ::1/128 scope host
       valid_lft forever preferred_lft forever
3: eth0@if18692: <BROADCAST,MULTICAST,UP,LOWER_UP,M-DOWN> mtu 1460 qdisc noqueue
    link/ether 1a:5e:xx:xx:xx:xx brd ff:ff:ff:ff:ff:ff
    inet 10.xxx.xxx.xxx/24 scope global eth0
       valid_lft forever preferred_lft forever
    inet6 fe80::xxxx:xxxx:xxxx:xxxx/64 scope link
       valid_lft forever preferred_lft forever
```
If the NICs have only local or link local addresses, We should not send IPv6 DNS queris.

Modification:
- Ignore link-local IPv6 addresses which may exist even on a machine without IPv6 network.

Result:
- `DnsNameResolver` does not send DNS queries for AAAA when IPv6 is not available.",Buggy,"The commit message indicates a bug fix related to IPv6 DNS queries being sent even when IPv6 is not properly supported. The provided `ipaddr` output demonstrates a scenario where a network interface has only a link-local IPv6 address, which should not trigger IPv6 DNS queries.

The code modification focuses on the `anyInterfaceSupportsIpV6()` method. The original code simply checked if any interface had an `Inet6Address`. The modified code adds additional checks:

1.  `!inetAddress.isAnyLocalAddress()`: Excludes the ""any local address"" (::).
2.  `!inetAddress.isLoopbackAddress()`: Excludes the loopback address (::1).
3.  `!inetAddress.isLinkLocalAddress()`: Excludes link-local addresses (fe80::/10).

These checks ensure that only global or site-local IPv6 addresses are considered as indicators of IPv6 support. The `SocketException` is still caught and logged at the debug level, preventing the application from crashing if there are issues accessing network interfaces.

The changes directly address the problem described in the commit message by preventing IPv6 DNS queries when only link-local or other non-routable IPv6 addresses are present. This aligns with the stated goal of the commit.

**Buggy**
"
netty,17654.json,c0bbde48b78163a394ae3fd63f98b6b6c56acb25,"@@ -1,3 +1,3 @@
     public ByteBuffer nioBuffer(int index, int length) {
-        return (ByteBuffer) buffer.duplicate().position(index).position(index + length);
+        return (ByteBuffer) buffer.duplicate().position(index).limit(index + length);
     }",Buggy,"[#1852] Fix bug in UnpooledDirectByteBuf.nioBuffer(...) implementation
",Buggy,"Okay, let's analyze the provided commit message and Git diff to determine if it indicates a bug fix.

**Reasoning:**

1.  **Commit Message Analysis:**
    *   The commit message `[#1852] Fix bug in UnpooledDirectByteBuf.nioBuffer(...) implementation` explicitly states that the commit is intended to fix a bug in the `nioBuffer(...)` method of the `UnpooledDirectByteBuf` class. This is a strong indicator that the changes are bug-related.

2.  **Git Diff Analysis:**
    *   The diff shows a single line change within the `nioBuffer(int index, int length)` method.
    *   The original code used `.position(index + length)` twice, which is incorrect. The second `.position()` should have been `.limit()` to correctly set the limit of the duplicated ByteBuffer.
    *   The corrected code replaces the second `.position()` call with `.limit()`. This ensures that the returned `ByteBuffer` has the correct position and limit, representing the desired slice of the buffer.

3.  **Alignment and Bug Fix Indication:**
    *   The commit message and the code change are perfectly aligned. The commit message claims to fix a bug in `nioBuffer(...)`, and the code change modifies the `.nioBuffer()` method to correctly set the limit of the duplicated `ByteBuffer`.
    *   The original code had a logical error that would have resulted in an incorrect `ByteBuffer` being returned. The corrected code fixes this error.

**Conclusion:**

The commit message clearly states a bug fix, and the code change directly addresses a logical error in the `nioBuffer(...)` method. Therefore, the changes indicate a bug fix.

**Buggy**"
netty,12409.json,6983f704c0882dd322bc1cf0c7c1c635e4b05ea5,"@@ -1,3 +1,5 @@
     public ByteBuf readBytes(ByteBuf dst) {
-        throw new UnreplayableOperationException();
+        checkReadableBytes(dst.writableBytes());
+        buffer.readBytes(dst);
+        return this;
     }",Buggy,"Fix unreplayble error
",Buggy,"Okay, let's analyze the provided Git diff and commit message to determine if it indicates a bug fix.

**Reasoning:**

1.  **Commit Message:** The commit message ""Fix unreplayble error"" strongly suggests that the commit addresses a bug related to an ""unreplayble error"". This implies that the previous code had a problem that prevented some operation from being replayed or retried, and the current commit aims to resolve it.

2.  **Code Diff:**
    *   The original code `throw new UnreplayableOperationException();` unconditionally threw an `UnreplayableOperationException`. This means that whenever the `readBytes(ByteBuf dst)` method was called, it would always throw this exception, preventing any actual reading of bytes.
    *   The modified code replaces the unconditional exception throw with the following:
        *   `checkReadableBytes(dst.writableBytes());`: This line likely checks if there are enough readable bytes in the source buffer and enough writable space in the destination buffer before proceeding. This is a crucial check to prevent potential errors during the read operation.
        *   `buffer.readBytes(dst);`: This line performs the actual reading of bytes from the internal buffer (`buffer`) into the destination buffer (`dst`).
        *   `return this;`: This line returns the current object, allowing for method chaining.

3.  **Alignment and Bug Fix Indication:**
    *   The original code's unconditional `UnreplayableOperationException` throw was clearly a bug. It prevented the `readBytes` method from ever functioning correctly.
    *   The modified code introduces a check for readable and writable bytes and then performs the actual read operation. This fixes the bug by allowing the method to read bytes when appropriate conditions are met.
    *   The commit message and the code changes are perfectly aligned. The commit message states that it fixes an ""unreplayble error"", and the code changes remove the unconditional exception that caused this error.

**Conclusion:**

The code diff clearly shows a bug fix. The original code always threw an exception, preventing the intended functionality. The modified code corrects this by performing the read operation after checking for sufficient readable and writable bytes. Therefore, the commit message accurately reflects the bug fix.

**Buggy**
"
netty,9557.json,97d07253e2933dbca0d08cd19072503506bda863,"@@ -1,12 +1,12 @@
     public static SpdySessionStatus valueOf(int code) {
         switch (code) {
         case 0:
             return OK;
         case 1:
             return PROTOCOL_ERROR;
-        case 11:
+        case 2:
             return INTERNAL_ERROR;
         }
 
         return new SpdySessionStatus(code, ""UNKNOWN ("" + code + ')');
     }",Buggy,"SPDY: fixed session status (internal error misdocumented)
",Buggy,"Okay, let's analyze the provided commit message and Git diff to determine if it indicates a bug fix.

**Reasoning:**

1.  **Commit Message:** The commit message ""SPDY: fixed session status (internal error misdocumented)"" clearly states that the change is related to correcting a misdocumentation issue with the `INTERNAL_ERROR` session status in the SPDY protocol.

2.  **Git Diff:** The diff shows a change in the `valueOf(int code)` method of the `SpdySessionStatus` enum. Specifically, the case for code `11` is changed to code `2` for the `INTERNAL_ERROR` status.

3.  **Alignment:** The commit message and the code change are perfectly aligned. The code change directly addresses the misdocumentation mentioned in the commit message. It appears the internal error code was incorrectly documented as 11, and this commit corrects it to 2.

4.  **Bug Fix Indication:** This change is a bug fix because it corrects an incorrect value that could lead to incorrect interpretation of SPDY session status codes. Misdocumenting an error code is a bug.

**Conclusion:**

**Buggy**
"
argouml,1941.json,045f33e22637950982cc1193584f80301860683e,"@@ -1,7 +1,7 @@
     public void notationTextChanged(NotationTextEvent event) {
         this.setText(event.getText());
         this.setUnderline(event.isUnderlined());
-        this.setUnderline(event.isBold());
-        this.setItalic(event.isBold());
+        this.setBold(event.isBold());
+        this.setItalic(event.isItalic());
         this.damage();
     }",Buggy,"Fix some cut and paste errors

git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@19262 a161b567-7d1e-0410-9ef9-912c70fedb3f
",Buggy,"The commit message ""Fix some cut and paste errors"" suggests that the commit aims to correct mistakes likely introduced during copy-pasting code.

The diff shows changes in the `notationTextChanged` method. Specifically, the lines `this.setUnderline(event.isBold());` and `this.setItalic(event.isBold());` are modified. The first line is changed to `this.setBold(event.isBold());`, and the second line is changed to `this.setItalic(event.isItalic());`.

The original code incorrectly used `event.isBold()` to set both underline and italic properties. The corrected code now uses `event.isBold()` for setting the bold property and `event.isItalic()` for setting the italic property, which is the intended behavior. This aligns with the commit message indicating a correction of copy-paste errors. The original code's incorrect assignment of bold status to underline and italic properties represents a bug.

**Buggy**"
argouml,1718.json,126f591fd6961fb320d035184050b65257130479,"@@ -1,6 +1,8 @@
     public boolean doesAccept(Object objectToAccept) {
         if (Model.getFacade().isAClassifier(objectToAccept)) {
             return true;
+        } else if (Model.getFacade().isAComment(objectToAccept)) {
+        	return true;
         }
         return false;
     }",Buggy,"Fixed a bug where comments could not be added in Seq2 diagrams.

git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@15998 a161b567-7d1e-0410-9ef9-912c70fedb3f
",Buggy,"The commit message indicates a fix for a bug where comments could not be added in Seq2 diagrams. The code diff shows a modification to the `doesAccept` method, specifically adding a condition to accept objects that are instances of `Comment`. This aligns perfectly with the commit message, as it directly addresses the reported bug by allowing comments to be accepted in the context where this method is used (presumably related to Seq2 diagrams). The addition of the `else if (Model.getFacade().isAComment(objectToAccept)) { return true; }` block clearly fixes the issue of comments not being accepted.

**Buggy**"
docx4j,8366.json,9f08fd2eac1d042d1fe3b2e70b2918f551ea677e,"@@ -1,50 +1,50 @@
     public static Document CxnSpToSVG(CxnSp cxnSp) {
     	
     	// Geometrical transforms
     	CTTransform2D xfrm = cxnSp.getSpPr().getXfrm();
     	Box b = new Box(xfrm.getOff().getX(), xfrm.getOff().getY(),
-    			xfrm.getExt().getCx(), xfrm.getExt().getCx() );
+    			xfrm.getExt().getCx(), xfrm.getExt().getCy() );
     	
     	if (xfrm.getRot()!=0) {
     		b.rotate(xfrm.getRot());
     	}
     	if (xfrm.isFlipH() ) {
     		b.flipH();
     	}
     	if (xfrm.isFlipV() ) {
     		b.flipV();
     	}
     	
     	// Convert from EMU to pixels
     	b.toPixels();
 
     	// Wrap in a div positioning it on the page
     	Document document = createDocument();
 		Element xhtmlDiv = document.createElement(""div"");
 		// Firefox needs the following; Chrome doesn't
 		xhtmlDiv.setAttribute(""style"", 
 				""position: absolute; width:100%; height:100%; left:0px; top:0px;"");		
 		Node n = document.appendChild(xhtmlDiv);
     	
     	// Convert the object itself to SVG
 		Svg svg = oFactory.createSvg();
     	Line line = oFactory.createLine();
     	svg.getSVGDescriptionClassOrSVGAnimationClassOrSVGStructureClass().add(line);
     	
     	line.setX1(b.getOffset().getXAsString() );
     	line.setY1(b.getOffset().getYAsString() );
     	
     	Point otherEnd = b.getOtherCorner();
     	
     	line.setX2( otherEnd.getXAsString() );
     	line.setY2( otherEnd.getYAsString() );
 
     	line.setStyle(""stroke:rgb(99,99,99)"");
     	// You can't see the line in Midori, unless you specify the color.
     	// width eg stroke-width:2 is optional
     	
     	Document d2 = XmlUtils.marshaltoW3CDomDocument(svg, jcSVG);   
     	XmlUtils.treeCopy(d2, n);
     	return document;
     	
     }",Buggy,"Fix typo bug.
",Buggy,"The commit message ""Fix typo bug"" suggests a correction of a typographical error that was causing a bug.

The code diff shows a change in the line:

```java
xfrm.getExt().getCx(), xfrm.getExt().getCx() );
```

to

```java
xfrm.getExt().getCx(), xfrm.getExt().getCy() );
```

It appears that `xfrm.getExt().getCx()` was mistakenly used twice, and it has been corrected to `xfrm.getExt().getCy()`. This is likely a bug fix, as using the same value for both width and height would lead to incorrect geometrical transformations. The commit message aligns with the code change, indicating a typo that resulted in a functional error.

**Buggy**"
docx4j,5289.json,e0638645ae07b75593d031844af2c84f5b7a4960,"@@ -1,50 +1,50 @@
 	public OpcPackage get() throws Docx4JException {
 		
 		long startTime = System.currentTimeMillis();				
 
 		// 1. Get [Content_Types].xml
 		ContentTypeManager ctm = new ContentTypeManager();
 		try {
 			InputStream is = partStore.loadPart(""[Content_Types].xml"");		
 			ctm.parseContentTypesFile(is);
 		} catch (Docx4JException e) {
 			throw new Docx4JException(""Couldn't get [Content_Types].xml from ZipFile"", e);
 		} catch (NullPointerException e) {
 			throw new Docx4JException(""Couldn't get [Content_Types].xml from ZipFile"", e);
 		}
 		
 		// .. now find the name of the main part
 		String partName = ""_rels/.rels"";
 		RelationshipsPart rp = getRelationshipsPartFromZip(null, partName);
 		if (rp==null) {
 			throw new Docx4JException(""_rels/.rels appears to be missing from this package!"");
 		}
 		
 		String mainPartName = PackageRelsUtil.getNameOfMainPart(rp);
 		String pkgContentType = ctm.getContentType(new PartName(""/"" + mainPartName));
 
 		// 2. Create a new Package; this'll return the appropriate subclass
 		OpcPackage p = ctm.createPackage(pkgContentType);
 		log.info(""Instantiated package of type "" + p.getClass().getName() );
 		p.setPartStore(partStore);
 
 		p.setRelationships(rp);
 		rp.setSourceP(p); //
 		
 		// 5. Now recursively 
 //		(i) create new Parts for each thing listed
 //		in the relationships
 //		(ii) add the new Part to the package
 //		(iii) cross the PartName off unusedZipEntries
 		addPartsFromRelationships(p, rp, ctm );
 
 		// 6.
 		registerCustomXmlDataStorageParts(p);
 		
-		partStore.finishLoad();
+		partStore.finishSave();
 		
 		long endTime = System.currentTimeMillis();
 		log.info(""package read;  elapsed time: "" + Math.round((endTime-startTime)) + "" ms"" );
 		 
 		 return p;
 	}",Buggy,"Fix compilation errors in some classes
",Buggy,"The commit message ""Fix compilation errors in some classes"" suggests that the changes are aimed at resolving compilation issues.

The provided diff shows a change from `partStore.finishLoad();` to `partStore.finishSave();`. This change doesn't seem directly related to fixing compilation errors. Compilation errors usually involve syntax errors, type mismatches, or unresolved references. The change in the diff appears to be a method name correction or a change in functionality related to how the `partStore` is handled. It's possible that the original `finishLoad()` method was causing a compilation error (e.g., if it didn't exist or had incorrect parameters), but without more context, it's difficult to confirm. However, the change does look like a bug fix.

Reasoning:
1. The commit message indicates a fix for compilation errors.
2. The diff shows a change in a method call, which could potentially resolve a compilation error if the original method was incorrect or missing.
3. The change from `finishLoad` to `finishSave` suggests a correction in the intended operation, implying a bug fix.

**Buggy**
"
docx4j,5988.json,e43c7ce6875ed0292eea114d1f12f5b9bed3e549,"@@ -1,30 +1,31 @@
 	public static Part newPartForContentType(String contentType, String partName)
 	throws InvalidFormatException, PartUnrecognisedException {
 		
-		if (contentType.equals(ContentTypes.PRESENTATIONML_MAIN)) {
+		if (contentType.equals(ContentTypes.PRESENTATIONML_MAIN)
+				|| contentType.equals(ContentTypes.PRESENTATIONML_TEMPLATE) ) {
 			return new MainPresentationPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_SLIDE)) {
 			return new SlidePart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_SLIDE_MASTER)) {
 			return new SlideMasterPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_SLIDE_LAYOUT)) {
 			return new SlideLayoutPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_TABLE_STYLES)) {
 			return new TableStylesPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_PRES_PROPS)) {
 			return new PresentationPropertiesPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_VIEW_PROPS)) {
 			return new ViewPropertiesPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_TAGS)) {
 			return new TagsPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_HANDOUT_MASTER)) {
 			return new HandoutMasterPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_NOTES_MASTER)) {
 			return new NotesMasterPart(new PartName(partName));
 		} else if (contentType.equals(ContentTypes.PRESENTATIONML_NOTES_SLIDE)) {
 			return new NotesSlidePart(new PartName(partName));
 		} else {
 			throw new PartUnrecognisedException(""No subclass found for "" 
 					+ partName + "" (content type '"" + contentType + ""')"");					
 		}
 	}",Buggy,"Arnaud Kleinpeter's patch of 10 April, fixing error when trying to open a .potx file (powerpoint
template).
",Buggy,"The commit message indicates a fix for an error encountered when opening a `.potx` file, which is a PowerPoint template. The code diff modifies the `newPartForContentType` method to include `ContentTypes.PRESENTATIONML_TEMPLATE` along with `ContentTypes.PRESENTATIONML_MAIN` when creating a `MainPresentationPart`. This suggests that the original code was not correctly handling `.potx` files, leading to an error. The addition of the template content type resolves this issue.

Therefore, the changes indicate a bug fix.

**Buggy**"
docx4j,6677.json,e7a3747180c1121e45343a31225052ae7dc68b01,"@@ -1,7 +1,6 @@
 	public Node toNode(AbstractWmlConversionContext context, Model model, TransformState state, Document doc) throws TransformerException {
 	HyperlinkModel hyperlinkModel = (HyperlinkModel)model;
 	Node ret = null;
 		ret = toNode(context, hyperlinkModel, doc);
-		XmlUtils.treeCopy(hyperlinkModel.getContent().getChildNodes(), ret);
 		return ret;
 	}",Buggy,"Fixed several problems converting docx to pdf

Fixes:
- removed treeCopy from AbstractHyperlinkWriter.java to prevent double
links creation;
- added creation of TblPr to prevent NPE and moving of P created for
<caption> tag in nestedTableHierarchyFix() method in XHTMLimporter.java.
So if one generates docx from html and then pdf from this docx
everything will work.
",Buggy,"Okay, let's analyze the provided commit message and Git diff to determine if the changes indicate a bug fix.

**Commit Message Analysis:**

The commit message clearly states ""Fixed several problems converting docx to pdf."" It then lists two specific fixes:

1.  **Double links creation:**  This indicates a bug where hyperlinks were being created twice. The fix involves removing `treeCopy` from `AbstractHyperlinkWriter.java`.
2.  **NPE and moving of P tag:** This points to a bug in `XHTMLimporter.java` related to handling table properties (`TblPr`) and caption tags within nested tables. The fix involves adding the creation of `TblPr` to prevent a NullPointerException (NPE) and incorrect placement of paragraph tags.

The commit message strongly suggests that these changes are bug fixes.

**Git Diff Analysis:**

The provided Git diff shows a change in `AbstractHyperlinkWriter.java`. Specifically, the line `XmlUtils.treeCopy(hyperlinkModel.getContent().getChildNodes(), ret);` has been removed.

**Reasoning:**

The commit message states that removing `treeCopy` from `AbstractHyperlinkWriter.java` prevents double link creation. The Git diff confirms that this line has indeed been removed. This aligns perfectly with the commit message's description of the fix. The removal of `treeCopy` likely resolves a bug where the content of the hyperlink was being copied twice, leading to duplicate links.

**Conclusion:**

The commit message explicitly states that the changes are bug fixes, and the provided Git diff aligns with the description of one of the fixes. Therefore, the changes indicate a bug fix.

**Buggy**
"
docx4j,5744.json,ec6c723c0edc1ad95aa484b4da21adf68c9e5f49,"@@ -1,27 +1,27 @@
 	public void registerInContentTypeManager() {
 		
 		ContentTypeManager ctm = this.getPackage().getContentTypeManager(); 
 		if (type.equals(AltChunkType.Xhtml) ) {
 			ctm.addDefaultContentType(""xhtml"", ""application/xhtml+xml"");
 		} else if (type.equals(AltChunkType.Mht) ) {
-			ctm.addDefaultContentType(""mht"", ""multipart/related"");
+			ctm.addDefaultContentType(""mht"", ""message/rfc822"");
 		} else if (type.equals(AltChunkType.Xml) ) {
 			ctm.addDefaultContentType(""xml"", ""application/xml"");
 		} else if (type.equals(AltChunkType.TextPlain) ) {
 			ctm.addDefaultContentType(""txt"", ""text/plain"");
 		} else if (type.equals(AltChunkType.WordprocessingML) ) { //Docx
 			// In case we're being added to a docm/dotx/dotm
 			ctm.addDefaultContentType(""docx"", ContentTypes.WORDPROCESSINGML_DOCUMENT);
 		} else if (type.equals(AltChunkType.OfficeWordMacroEnabled) ) {
 			ctm.addDefaultContentType(""docm"", ContentTypes.WORDPROCESSINGML_DOCUMENT_MACROENABLED);
 		} else if (type.equals(AltChunkType.OfficeWordTemplate) ) {
 			ctm.addDefaultContentType(""dotx"", ContentTypes.WORDPROCESSINGML_TEMPLATE);
 		} else if (type.equals(AltChunkType.OfficeWordMacroEnabledTemplate) ) {
 			ctm.addDefaultContentType(""dotm"", ContentTypes.WORDPROCESSINGML_TEMPLATE_MACROENABLED);
 		} else if (type.equals(AltChunkType.Rtf) ) {
 			ctm.addDefaultContentType(""rtf"", ""text/rtf"");
 		} else if (type.equals(AltChunkType.Html) ) {
 			ctm.addDefaultContentType(""html"", ""text/html"");
 		}
 		
 	}",Buggy,"Bug fix: Change content type for mht to ""message/rfc822"" (Zoltan Luspai)
",Buggy,"The commit message indicates a bug fix related to the content type registration for MHT files. The diff shows a change in the `addDefaultContentType` method where the content type for ""mht"" is changed from ""multipart/related"" to ""message/rfc822"". This change directly addresses the bug described in the commit message. It's a correction of an incorrect content type, which is a bug fix.

**Buggy**"
